Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	orig.sound.file	song.type.lek	SNR
6.43607709750567	6.58292517006803	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	6.43607709750567	20	Spectrogram 1	1	1833.426	11183.9254	0.SUR.1972.2.1.ITM70857A-18.WAV_1-73	SUR-D2	11.3057202777
6.68292517006803	6.80630385487528	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	6.68292517006803	21	Spectrogram 1	1	2296.567	11647.0664	0.SAT.1989.6.2.ITM70866A-29.WAV_1	SAT-E1	7.3359883741
6.90630385487528	7.03836734693878	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	6.90630385487528	22	Spectrogram 1	1	1955.532	11306.0314	36.SUR.2013.2.2.10.24.WAV_1	SUR-K2	26.6514400471
7.13836734693878	7.27176870748299	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	7.13836734693878	23	Spectrogram 1	1	1258.867	10609.3664	0.SUR.1981.2.27.ITM70862A-16.WAV_3	SUR-E3	14.3095833122
7.37176870748299	7.52138321995465	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	7.37176870748299	24	Spectrogram 1	1	2037.181	11387.6804	0.SUR.1970.6.11.ITM70861B-34.WAV_4	SUR-A1	21.9628610576
7.62138321995465	7.75931972789116	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	7.62138321995465	25	Spectrogram 1	1	2122.9198602	11473.4192602	0.BR1.2014.8.3.6.57.WAV_1-6	BR1-E2	17.2002100229
7.85931972789116	8.03006802721088	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	7.85931972789116	26	Spectrogram 1	1	1691.607	11042.1064	312.CCL.2014.4.17.8.11.WAV_4	CCL-M1	13.8396894035
8.13006802721088	8.31385487528345	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	8.13006802721088	27	Spectrogram 1	1	2080.9	11431.3994	0.HC2.1992.2.17.9.28.WAV_1	HC2-A1	19.7954057700022
8.41385487528345	8.55777777777778	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	8.41385487528345	28	Spectrogram 1	1	2022.4	11372.8994	0.CCE.2018.7.9.9.30.WAV_7	CCE-I4	11.7536346309395
8.65777777777778	8.7781179138322	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	8.65777777777778	29	Spectrogram 1	1	1683.9	11034.3994	0.SUR.2017.05.26.8.24.WAV_2	SUR-J6	13.3663318031
8.8781179138322	9.03292517006803	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	8.8781179138322	30	Spectrogram 1	1	2367.9773622	11718.4767622	0.BR1.2012.7.27.5.55.WAV_1	BR1-E1	19.5585815776
9.13292517006803	9.29403628117914	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	9.13292517006803	31	Spectrogram 1	1	1917.829	11268.3284	295.LOC.2014.3.12.7.33.WAV_5	LOC-A2	28.7859571669
9.39403628117914	9.52172335600907	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	9.39403628117914	32	Spectrogram 1	1	1437.396	10787.8954	0.SUR.1981.2.27.ITM70862A-17.WAV_1-3	SUR-B3	14.8122492944
9.62172335600907	9.77696145124717	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	9.62172335600907	33	Spectrogram 1	1	1833.5075251	11184.0069251	0.CCE.1982.2.25.ITM70862A-23.WAV_5	CCE-F2	10.0599679584
9.87696145124717	10.019977324263	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	9.87696145124717	34	Spectrogram 1	1	2190.334	11540.8334	0.SUR.2009.5.25.7.46 (2).WAV_5	SUR-F3	3.9668785808
10.119977324263	10.242925170068	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	10.119977324263	35	Spectrogram 1	1	1729.311	11079.8104	330.STR.2014.5.7.7.55.WAV_2-5	STR-A2	22.6063296072
10.342925170068	10.4872562358277	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	10.342925170068	36	Spectrogram 1	1	1774.6	11125.0994	0.HC1.1991.2.14.9.52.WAV_11	HC1-C2	20.0335207966459
10.5872562358277	10.7197732426304	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	10.5872562358277	37	Spectrogram 1	1	1939.333	11289.8324	0.SUR.1970.7.23.ITM70858B-2.WAV_3	SUR-A5	13.3628863884
10.8197732426304	10.9620861678005	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	10.8197732426304	38	Spectrogram 1	1	2117.4	11467.8994	0.HC2.1992.2.18.9.12.WAV_3	HC2-D1	15.7633284319193
11.0620861678005	11.2316326530612	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	11.0620861678005	39	Spectrogram 1	1	1977.2239154	11327.7233154	0.TR2.2014.4.3.8.44.WAV_3-4	TR2-A1	19.1209917039
11.3316326530612	11.491201814059	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	11.3316326530612	40	Spectrogram 1	1	1833.508	11184.0074	0.SJA.1972.4.17.ITM70865A-103.WAV_1-21	SJA-B1	10.7167588037
11.591201814059	11.7446258503401	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	11.591201814059	41	Spectrogram 1	1	1730.3	11080.7994	0.DAR.2014.6.16.8.54.WAV_3	DAR-A1	20.6485368486127
11.8446258503401	11.9739909297052	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	11.8446258503401	42	Spectrogram 1	1	2151.8	11502.2994	0.HC1.1992.2.14.3.17-2.WAV_3	HC1-F2	19.265019365076
12.0739909297052	12.221179138322	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	12.0739909297052	43	Spectrogram 1	1	2007.9	11358.3994	0.HC2.1992.2.18.9.12.WAV_4	HC2-D1	14.7502390485648
12.321179138322	12.4464172335601	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	12.321179138322	44	Spectrogram 1	1	1642.8	10993.2994	0.HC2.1992.2.17.9.51.WAV_1	HC2-C1	21.0306105830951
12.5464172335601	12.6806575963719	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	12.5464172335601	45	Spectrogram 1	1	1932.8046466	11283.3040466	0.SUR.2014.7.8.8.51.WAV_2	SUR-K2	27.3584360929
12.7806575963719	12.9209523809524	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	12.7806575963719	46	Spectrogram 1	1	2021.6431843	11372.1425843	0.TR1.2013.4.23.9.14.WAV_1-3	TR1-E4	15.4678757062
13.0209523809524	13.1582766439909	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	13.0209523809524	47	Spectrogram 1	1	2122.9198602	11473.4192602	0.BR2.2012.7.26.7.18.WAV_1-7	BR2-C1	16.7693503097
13.2582766439909	13.4298185941043	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	13.2582766439909	48	Spectrogram 1	1	2376.9973354	11727.4967354	0.TR2.2014.4.3.10.08.WAV_3-4	TR2-A2	19.6174256661
13.5298185941043	13.6957823129252	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	13.5298185941043	49	Spectrogram 1	1	1533.0312266	10883.5306266	312.CCL.2014.4.17.8.11.WAV_2	CCL-M1	14.2335065558
13.7957823129252	13.9347619047619	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	13.7957823129252	50	Spectrogram 1	1	2795.1	12145.5994	0.HC1.1997.7.28.9.02.WAV_5	HC1-F3	3.0422220391383
14.0347619047619	14.1801587301587	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	14.0347619047619	51	Spectrogram 1	1	1508.5	10858.9994	0.HC1.1991.2.14.9.52.WAV_4	HC1-C2	20.5092788730009
14.2801587301587	14.3965306122449	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	14.2801587301587	52	Spectrogram 1	1	2066.0624532	11416.5618532	233.SAT.2013.5.23.8.35.WAV_3-6	SAT-G2	18.8515007646
14.4965306122449	14.6358503401361	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	14.4965306122449	53	Spectrogram 1	1	2180.802	11531.3014	0.SAT.1989.6.2.ITM70866A-23.WAV_1-5	SAT-D1	12.9437693964
14.7358503401361	14.8471428571429	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	14.7358503401361	54	Spectrogram 1	1	1782.685	11133.1844	0.SUR.2008.3.17.15.30.WAV_2-1	SUR-G1	8.2926535855
14.9471428571429	15.1183446712018	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	14.9471428571429	55	Spectrogram 1	1	1659.860124	11010.359524	0.BR2.2012.7.26.7.27.WAV_2	BR2-D1	14.8850423122
15.2183446712018	15.3444444444444	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	15.2183446712018	56	Spectrogram 1	1	1949.272	11299.7714	0.SAT.1989.6.2.ITM70866A-32.WAV_1-2	SAT-F1	11.2623903999
15.4444444444444	15.5924036281179	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	15.4444444444444	57	Spectrogram 1	1	2021.6431843	11372.1425843	0.TR2.2014.4.3.8.14.WAV_1-2	TR2-C4	20.2316730192
15.6924036281179	15.8168480725624	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	15.6924036281179	58	Spectrogram 1	1	1616.2	10966.6994	159.SJA.2012.6.1.7.40.WAV_1-4	SJA-F3	20.1397012427
15.9168480725624	16.0602040816327	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	15.9168480725624	59	Spectrogram 1	1	1710.708	11061.2074	0.SUR.1989.5.31.ITM70960A-12.WAV_2-9	SUR-E5	15.141902853
16.1602040816327	16.3043083900227	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	16.1602040816327	60	Spectrogram 1	1	1717.743	11068.2424	0.SJA.1972.4.17.ITM70865A-102.WAV_1-13	SJA-B1	10.8782652666
16.4043083900227	16.5465079365079	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	16.4043083900227	61	Spectrogram 1	1	1974.3	11324.7994	0.TIS.1997.8.31.13.50.WAV_5	TIS-A1	6.66719139113654
16.6465079365079	16.8101587301587	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	16.6465079365079	62	Spectrogram 1	1	1932.8046466	11283.3040466	0.CCE.2009.5.26.11.11 (2).WAV_1-3	CCE-H1	8.9669778038
16.9101587301587	17.0647845804989	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	16.9101587301587	63	Spectrogram 1	1	1717.743	11068.2424	0.HC1.2011.8.7.9.40.WAV_1-9	HC1-K3	24.087761028
17.1647845804989	17.2875736961451	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	17.1647845804989	64	Spectrogram 1	1	2062.246	11412.7454	0.SUR.1981.2.27.ITM70862A-17.WAV_2-1	SUR-B3	15.0826267725
17.3875736961451	17.530022675737	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	17.3875736961451	65	Spectrogram 1	1	2786.2	12136.6994	203.SUR.2019.6.23.10.00.WAV_3	SUR-K6	16.8505062378341
17.630022675737	17.7763038548753	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	17.630022675737	66	Spectrogram 1	1	1266.516	10617.0154	0.SUR.1989.5.31.ITM70960A-26.WAV_1-4	SUR-E1	15.4876605807
17.8763038548753	18.0027437641723	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	17.8763038548753	67	Spectrogram 1	1	2842.571	12193.0704	0.SUR.2014.7.28.8.20.WAV_5	SUR-J4	23.6455275578
18.1027437641723	18.2466666666667	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	18.1027437641723	68	Spectrogram 1	1	2022.4	11372.8994	0.CCE.2018.7.9.9.30.WAV_7	CCE-I4	11.7536346309395
18.3466666666667	18.4897732426304	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	18.3466666666667	69	Spectrogram 1	1	1833.5075251	11184.0069251	0.BR1.2013.6.7.8.24.WAV_3	BR1-D4	21.9209222902
18.5897732426304	18.6918140589569	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	18.5897732426304	70	Spectrogram 1	1	1888.3188447	11238.8182447	0.TR1.2013.4.22.8.50.WAV_2-6	TR1-D1	16.6192013436
18.7918140589569	18.9680045351474	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	18.7918140589569	71	Spectrogram 1	1	1497.331	10847.8304	0.SUR.2008.3.19.7.53.WAV_2-1	SUR-I1	10.8540100676
19.0680045351474	19.2112698412698	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	19.0680045351474	72	Spectrogram 1	1	2065.037	11415.5364	0.SAT.1989.6.2.ITM70866A-17.WAV_1	SAT-D1	13.0381936583
19.3112698412698	19.4569160997732	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	19.3112698412698	73	Spectrogram 1	1	1949.272	11299.7714	0.HC1.2012.7.29.7.53.WAV_3-1	HC1-K1	24.7731861762
19.5569160997732	19.70410430839	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	19.5569160997732	74	Spectrogram 1	1	1314.2	10664.6994	0.LOC.2017.7.7.7.50.WAV_6-N2	LOC-F1	19.5587686634
19.80410430839	19.9521088435374	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	19.80410430839	75	Spectrogram 1	1	1833.508	11184.0074	0.HC2.2011.8.8.8.18.WAV_1-1	HC2-F2	16.256657994
20.0521088435374	20.1956235827664	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	20.0521088435374	76	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.24.WAV_2-5	BR1-D4	21.8245768807
20.2956235827664	20.4303854875283	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	20.2956235827664	77	Spectrogram 1	1	2199.3202599	11549.8196599	0.TR1.2011.8.2.10.09.WAV_3	TR1-E2	13.8417547066
20.5303854875283	20.6416780045351	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	20.5303854875283	78	Spectrogram 1	1	1782.685	11133.1844	0.SUR.2008.3.17.15.30.WAV_2-1	SUR-G1	8.2926535855
20.7416780045351	20.9124263038549	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	20.7416780045351	79	Spectrogram 1	1	1691.607	11042.1064	312.CCL.2014.4.17.8.11.WAV_4	CCL-M1	13.8396894035
21.0124263038549	21.1504308390023	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	21.0124263038549	80	Spectrogram 1	1	2330.722	11681.2214	0.SUR.1970.6.9.ITM70859B-10.WAV_2	SUR-D2	19.4015143047
21.2504308390023	21.3866213151927	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	21.2504308390023	81	Spectrogram 1	1	2065.0373932	11415.5367932	0.CCL.1989.5.31.ITM70960A-28.WAV_3-1	CCL-F2	17.4204003926
21.4866213151927	21.6224263038549	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	21.4866213151927	82	Spectrogram 1	1	1435.2	10785.6994	0.SJA.2018.7.10.8.00.WAV_10	SJA-F4	12.509983137583
21.7224263038549	21.8879818594104	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	21.7224263038549	83	Spectrogram 1	1	2238.6847942	11589.1841942	0.BR2.2011.8.5.8.47.WAV_2-4	BR2-A2	16.1489501159
21.9879818594104	22.1233106575964	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	21.9879818594104	84	Spectrogram 1	1	1737.9	11088.3994	0.LOC.2019.8.3.8.14.WAV_9	LOC-F2	9.99158851214832
22.2233106575964	22.3673242630385	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	22.2233106575964	85	Spectrogram 1	1	1577.4504955	10927.9498955	36.SUR.2011.6.9.5.50.WAV_1-30	SUR-H3	13.2258835931
22.4673242630385	22.5985260770975	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	22.4673242630385	86	Spectrogram 1	1	1659.86	11010.3594	0.SAT.1989.6.2.ITM70866A-6.WAV_2	SAT-C1	14.4265560555
22.6985260770975	22.8166213151927	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	22.6985260770975	87	Spectrogram 1	1	2106.347	11456.8464	40.SUR.2011.6.8.8.21.WAV_4	SUR-F5	21.4307448817
22.9166213151927	23.0167120181406	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	22.9166213151927	88	Spectrogram 1	1	1932.8046466	11283.3040466	0.TR1.2014.4.1.9.03.WAV_1	TR1-D1	16.0261183043
23.1167120181406	23.2102267573696	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	23.1167120181406	89	Spectrogram 1	1	2865.4695739	12215.9689739	0.TR1.2013.4.22.7.54.WAV_3-7	TR1-D2	14.7150657011
23.3102267573696	23.4724036281179	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	23.3102267573696	90	Spectrogram 1	1	1659.86	11010.3594	0.SAT.1972.4.20.ITM70865A-107.WAV_3	SAT-A1	9.4474437905
23.5724036281179	23.7242176870748	all_songtypes_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/all_songtypes_master.wav	23.5724036281179	91	Spectrogram 1	1	1885.6	11236.0994	0.HC2.1992.2.19.9.30.WAV_4	HC2-C3	15.4816888268421
